transaction_id,user_id,transaction_date,product_category,amount_usd
TX_112752,USR_10590,2025-06-01,Robo-Advisory,87.72
TX_112753,USR_11438,2025-07-05,Crypto,48.56
TX_112754,USR_13570,2024-06-13,Equities,444.13
TX_112755,USR_10850,2024-04-30,Robo-Advisory,184.62
TX_112756,USR_10439,2024-03-05,Robo-Advisory,392.08
TX_112757,USR_12995,2024-11-03,Robo-Advisory,616.16
TX_112758,USR_14423,2024-08-17,Robo-Advisory,316.71
TX_112759,USR_11665,2024-02-10,High-Yield Savings,2559.81
TX_112760,USR_12908,2024-01-30,High-Yield Savings,1387.91
TX_112761,USR_11257,2024-03-28,Robo-Advisory,291.29
TX_112762,USR_11544,2024-10-12,Equities,437.33
TX_112763,USR_11905,2024-05-05,Crypto,114.49
TX_112764,USR_13679,2025-10-10,Robo-Advisory,80.93
TX_112765,USR_11815,2025-09-04,Robo-Advisory,228.65
TX_112766,USR_12276,2024-09-28,Robo-Advisory,475.36
TX_112767,USR_13316,2024-02-20,Robo-Advisory,262.42
TX_112768,USR_11450,2024-01-09,Crypto,93.71
TX_112769,USR_12047,2025-01-05,High-Yield Savings,3474.49
TX_112770,USR_14839,2025-11-21,High-Yield Savings,124.7
TX_112771,USR_13544,2024-07-31,Robo-Advisory,65.65
TX_112772,USR_14906,2025-10-18,High-Yield Savings,2810.97
TX_112773,USR_13634,2025-11-03,High-Yield Savings,252.2
TX_112774,USR_10173,2024-03-30,Crypto,131.98
TX_112775,USR_11098,2025-05-16,Robo-Advisory,780.7
TX_112776,USR_11122,2024-12-19,Crypto,183.34
TX_112777,USR_12560,2025-09-05,High-Yield Savings,797.65
TX_112778,USR_12042,2025-08-23,Crypto,22.7
TX_112779,USR_13778,2024-08-13,Crypto,44.26
TX_112780,USR_12176,2025-09-27,Crypto,193.31
TX_112781,USR_12421,2024-02-19,Crypto,186.71
TX_112782,USR_14331,2025-07-13,High-Yield Savings,1156.07
TX_112783,USR_14837,2024-10-27,Crypto,120.83
TX_112784,USR_13772,2024-03-19,High-Yield Savings,510.79
TX_112785,USR_11692,2025-07-10,Equities,563.86
TX_112786,USR_10290,2025-09-25,Robo-Advisory,907.66
TX_112787,USR_13931,2024-06-22,Equities,582.18
TX_112788,USR_11418,2025-03-22,Robo-Advisory,665.88
TX_112789,USR_11988,2025-08-21,High-Yield Savings,1610.21
TX_112790,USR_10567,2025-08-13,High-Yield Savings,1773.06
TX_112791,USR_13038,2025-10-03,Crypto,30.89
TX_112792,USR_12345,2025-07-25,Equities,101.11
TX_112793,USR_13143,2025-08-09,Equities,240.77
TX_112794,USR_12303,2025-06-24,Equities,285.92
TX_112795,USR_10308,2024-02-29,Robo-Advisory,329.59
TX_112796,USR_12138,2024-03-09,Crypto,86.02
TX_112797,USR_12196,2025-11-07,Robo-Advisory,139.91
TX_112798,USR_10461,2025-08-18,Robo-Advisory,1567.01
TX_112799,USR_14730,2024-12-01,High-Yield Savings,1177.63
TX_112800,USR_13820,2024-12-06,Crypto,19.87
TX_112801,USR_14732,2025-11-07,Robo-Advisory,31.11
TX_112802,USR_10645,2025-11-28,Equities,713.66
TX_112803,USR_14613,2025-07-20,Robo-Advisory,211.33
TX_112804,USR_11396,2025-01-04,Crypto,347.72
TX_112805,USR_13268,2025-06-16,Crypto,214.56
TX_112806,USR_14285,2025-04-20,High-Yield Savings,1992.35
TX_112807,USR_13874,2024-08-13,Crypto,46.31
TX_112808,USR_14174,2025-01-26,Crypto,73.84
TX_112809,USR_11570,2024-12-31,Crypto,181.15
TX_112810,USR_10815,2024-12-16,Robo-Advisory,580.86
TX_112811,USR_11905,2024-05-28,High-Yield Savings,2093.48
TX_112812,USR_14167,2024-07-05,Equities,255.59
TX_112813,USR_12090,2024-05-04,High-Yield Savings,1174.95
TX_112814,USR_14898,2024-12-06,High-Yield Savings,104.11
TX_112815,USR_13204,2024-08-08,Robo-Advisory,835.67
TX_112816,USR_13870,2025-11-28,Equities,213.11
TX_112817,USR_11129,2025-09-16,Equities,115.88
TX_112818,USR_12055,2024-06-02,Robo-Advisory,473.8
TX_112819,USR_11797,2025-06-08,Equities,671.13
TX_112820,USR_13414,2025-05-28,High-Yield Savings,652.48
TX_112821,USR_12484,2024-08-28,Robo-Advisory,177.39
TX_112822,USR_10688,2024-06-09,Robo-Advisory,388.27
TX_112823,USR_13463,2025-03-23,Equities,62.07
TX_112824,USR_10575,2024-01-31,Crypto,467.07
TX_112825,USR_14995,2025-07-30,Robo-Advisory,815.18
TX_112826,USR_13010,2024-06-30,Equities,304.12
TX_112827,USR_13902,2025-09-06,High-Yield Savings,1744.49
TX_112828,USR_14815,2025-09-20,Crypto,135.36
TX_112829,USR_14321,2024-05-22,Robo-Advisory,389.25
TX_112830,USR_13870,2024-12-05,High-Yield Savings,2959.12
TX_112831,USR_12839,2024-06-28,Robo-Advisory,193.41
TX_112832,USR_13074,2024-11-22,Equities,331.62
TX_112833,USR_14640,2024-04-09,Crypto,283.51
TX_112834,USR_12525,2024-06-19,Robo-Advisory,32.08
TX_112835,USR_13481,2024-07-23,Crypto,54.28
TX_112836,USR_12017,2025-05-31,Robo-Advisory,70.15
TX_112837,USR_13378,2024-05-13,High-Yield Savings,2832.21
TX_112838,USR_13285,2025-05-31,Crypto,134.72
TX_112839,USR_13101,2025-03-04,High-Yield Savings,149.44
TX_112840,USR_14514,2025-07-04,Crypto,90.97
TX_112841,USR_13608,2024-08-26,Robo-Advisory,548.33
TX_112842,USR_11051,2025-01-24,Robo-Advisory,54.42
TX_112843,USR_14704,2025-04-19,High-Yield Savings,519.77
TX_112844,USR_10086,2025-06-11,Crypto,347.05
TX_112845,USR_13097,2024-06-08,Robo-Advisory,45.1
TX_112846,USR_14808,2024-10-07,High-Yield Savings,6760.92
TX_112847,USR_12439,2024-03-23,Equities,235.35
TX_112848,USR_11277,2025-04-22,Robo-Advisory,36.42
TX_112849,USR_10519,2025-06-30,Robo-Advisory,76.64
TX_112850,USR_10386,2024-04-24,Equities,561.84
TX_112851,USR_10013,2025-11-16,Crypto,31.47
TX_112852,USR_14186,2024-01-27,Equities,767.2
TX_112853,USR_13475,2025-04-10,Equities,301.1
TX_112854,USR_13576,2024-01-13,High-Yield Savings,2837.33
TX_112855,USR_10003,2025-02-18,Equities,91.19
TX_112856,USR_13069,2025-09-20,Crypto,85.71
TX_112857,USR_13290,2025-03-26,Crypto,143.51
TX_112858,USR_13659,2024-01-31,Robo-Advisory,584.95
TX_112859,USR_14891,2024-08-03,Crypto,124.96
TX_112860,USR_13938,2024-07-08,Crypto,218.44
TX_112861,USR_14311,2024-10-19,Crypto,158.2
TX_112862,USR_11602,2025-10-23,Crypto,61.27
TX_112863,USR_14799,2024-12-18,Equities,308.32
TX_112864,USR_14826,2025-11-15,Robo-Advisory,581.8
TX_112865,USR_13973,2024-05-22,Equities,107.33
TX_112866,USR_12542,2024-03-02,High-Yield Savings,4241.68
TX_112867,USR_11642,2025-09-09,Crypto,159.35
TX_112868,USR_11489,2024-07-24,Crypto,92.03
TX_112869,USR_14058,2024-10-30,High-Yield Savings,2521.84
TX_112870,USR_13233,2024-05-03,Equities,474.14
TX_112871,USR_11695,2025-06-10,Crypto,189.13
TX_112872,USR_11386,2025-05-18,High-Yield Savings,227.39
TX_112873,USR_14792,2025-06-21,Crypto,274.71
TX_112874,USR_11197,2025-10-05,Crypto,378.81
TX_112875,USR_12285,2024-10-15,Robo-Advisory,52.69
TX_112876,USR_10987,2025-11-27,Crypto,48.32
TX_112877,USR_13989,2024-03-09,Crypto,88.63
TX_112878,USR_12959,2024-01-28,Robo-Advisory,239.06
TX_112879,USR_11261,2024-05-06,High-Yield Savings,2932.52
TX_112880,USR_14725,2025-05-11,Equities,3406.94
TX_112881,USR_11255,2025-06-30,Equities,735.42
TX_112882,USR_10587,2025-03-01,Equities,726.53
TX_112883,USR_11540,2025-02-19,Crypto,238.47
TX_112884,USR_10793,2024-06-22,High-Yield Savings,316.58
TX_112885,USR_13916,2024-10-06,Robo-Advisory,185.92
TX_112886,USR_12020,2024-04-03,High-Yield Savings,1844.8
TX_112887,USR_10118,2024-11-24,Equities,1216.3
TX_112888,USR_11213,2025-11-18,High-Yield Savings,3257.97
TX_112889,USR_10613,2024-05-29,High-Yield Savings,101.96
TX_112890,USR_14581,2024-08-02,High-Yield Savings,3178.2
TX_112891,USR_14417,2025-04-21,Equities,1523.35
TX_112892,USR_14234,2024-04-30,High-Yield Savings,102.43
TX_112893,USR_13473,2024-12-17,Crypto,11.81
TX_112894,USR_13297,2024-04-17,Crypto,57.29
TX_112895,USR_11289,2024-07-20,High-Yield Savings,171.72
TX_112896,USR_12380,2025-11-13,Crypto,155.34
TX_112897,USR_10223,2025-01-02,Crypto,98.51
TX_112898,USR_14667,2025-01-24,Crypto,50.1
TX_112899,USR_12823,2024-06-11,Crypto,244.76
TX_112900,USR_13014,2025-08-19,Crypto,38.28
TX_112901,USR_12640,2025-01-04,High-Yield Savings,1843.98
TX_112902,USR_14904,2025-11-13,Robo-Advisory,1108.74
TX_112903,USR_10986,2024-10-16,Robo-Advisory,286.32
TX_112904,USR_11023,2024-09-15,High-Yield Savings,2193.84
TX_112905,USR_11543,2024-06-21,Crypto,25.71
TX_112906,USR_11272,2024-04-13,Robo-Advisory,133.94
TX_112907,USR_11779,2025-01-17,Equities,636.1
TX_112908,USR_11700,2025-11-07,Robo-Advisory,386.52
TX_112909,USR_13930,2025-01-23,Equities,111.96
TX_112910,USR_12234,2024-04-21,High-Yield Savings,3084.3
TX_112911,USR_14344,2025-06-12,Crypto,457.91
TX_112912,USR_13198,2025-01-22,Robo-Advisory,34.67
TX_112913,USR_13159,2024-01-08,High-Yield Savings,2097.69
TX_112914,USR_13983,2024-02-10,Equities,124.1
TX_112915,USR_11023,2025-05-25,Equities,115.14
TX_112916,USR_13839,2024-01-22,Equities,652.46
TX_112917,USR_10825,2025-08-30,Crypto,22.65
TX_112918,USR_12736,2024-02-27,Crypto,99.21
TX_112919,USR_13406,2025-10-07,High-Yield Savings,682.06
TX_112920,USR_12774,2024-06-07,Crypto,180.47
TX_112921,USR_14632,2025-07-24,High-Yield Savings,2009.3
TX_112922,USR_10491,2025-03-06,Crypto,45.51
TX_112923,USR_11859,2024-04-12,Robo-Advisory,86.21
TX_112924,USR_12339,2024-06-19,Robo-Advisory,735.98
TX_112925,USR_10591,2025-01-07,Equities,52.96
TX_112926,USR_12734,2024-12-18,Equities,462.18
TX_112927,USR_11492,2025-04-17,Equities,499.38
TX_112928,USR_10947,2024-09-06,Crypto,266.24
TX_112929,USR_11575,2025-07-28,Equities,172.56
TX_112930,USR_10682,2024-04-04,Crypto,457.54
TX_112931,USR_10628,2024-02-19,High-Yield Savings,185.82
TX_112932,USR_14688,2025-09-03,Crypto,64.34
TX_112933,USR_14482,2024-12-31,Robo-Advisory,109.55
TX_112934,USR_14747,2024-01-17,Equities,172.17
TX_112935,USR_12240,2024-04-24,Robo-Advisory,79.87
TX_112936,USR_13754,2024-10-30,Crypto,40.86
TX_112937,USR_10100,2025-02-09,Crypto,233.65
TX_112938,USR_11093,2024-11-15,Robo-Advisory,1032.58
TX_112939,USR_12491,2025-02-17,Robo-Advisory,469.31
TX_112940,USR_13772,2025-06-09,Robo-Advisory,111.4
TX_112941,USR_10432,2024-09-27,Robo-Advisory,111.35
TX_112942,USR_10536,2024-10-25,Crypto,207.73
TX_112943,USR_10600,2024-11-08,High-Yield Savings,580.77
TX_112944,USR_11666,2025-02-06,Robo-Advisory,505.62
TX_112945,USR_12755,2025-03-12,Equities,57.32
TX_112946,USR_10318,2024-10-22,Crypto,80.56
TX_112947,USR_14941,2024-04-04,High-Yield Savings,681.24
TX_112948,USR_11862,2024-08-16,Robo-Advisory,144.51
TX_112949,USR_13732,2024-12-29,Equities,681.98
TX_112950,USR_11527,2024-01-22,Robo-Advisory,361.94
TX_112951,USR_10070,2024-08-09,Crypto,814.31
TX_112952,USR_10443,2024-08-27,Equities,525.7
TX_112953,USR_14694,2024-07-18,Equities,949.06
TX_112954,USR_10386,2025-06-26,High-Yield Savings,427.15
TX_112955,USR_11869,2024-09-28,Robo-Advisory,342.25
TX_112956,USR_14648,2024-02-23,Equities,380.63
TX_112957,USR_12011,2025-02-11,Crypto,298.62
TX_112958,USR_12921,2025-06-16,Robo-Advisory,664.77
TX_112959,USR_13351,2024-11-23,Crypto,53.94
TX_112960,USR_10279,2025-07-03,Robo-Advisory,43.46
TX_112961,USR_10770,2024-11-21,High-Yield Savings,1029.28
TX_112962,USR_10953,2024-05-21,Equities,254.83
TX_112963,USR_14424,2025-09-22,Robo-Advisory,397.34
TX_112964,USR_11559,2025-10-31,Crypto,10.88
TX_112965,USR_12497,2025-04-06,Crypto,184.89
TX_112966,USR_13446,2024-09-19,Equities,437.06
TX_112967,USR_13367,2024-09-16,Crypto,68.67
TX_112968,USR_13547,2025-01-11,High-Yield Savings,1122.9
TX_112969,USR_12440,2025-08-17,Equities,1412.39
TX_112970,USR_10108,2025-02-06,Robo-Advisory,676.39
TX_112971,USR_14454,2024-06-19,High-Yield Savings,2576.5
TX_112972,USR_10955,2024-12-15,Equities,185.18
TX_112973,USR_13360,2025-06-10,Equities,308.5
TX_112974,USR_13489,2025-04-27,Robo-Advisory,47.62
TX_112975,USR_10317,2025-11-03,Crypto,30.93
TX_112976,USR_10340,2024-01-23,High-Yield Savings,424.0
TX_112977,USR_14444,2025-05-24,Equities,1125.95
TX_112978,USR_12074,2025-04-15,Robo-Advisory,63.35
TX_112979,USR_10637,2024-11-13,High-Yield Savings,618.72
TX_112980,USR_14496,2024-04-10,Crypto,14.54
TX_112981,USR_14463,2025-09-22,Equities,202.32
TX_112982,USR_12390,2024-10-24,Robo-Advisory,504.95
TX_112983,USR_13988,2024-12-15,High-Yield Savings,3216.96
TX_112984,USR_14999,2024-05-06,Equities,316.32
TX_112985,USR_13193,2024-12-12,Crypto,59.21
TX_112986,USR_13936,2025-01-28,High-Yield Savings,1125.25
TX_112987,USR_14281,2024-05-27,Equities,64.02
TX_112988,USR_12366,2024-03-03,Equities,252.75
TX_112989,USR_13002,2025-10-05,Crypto,241.31
TX_112990,USR_14689,2025-04-12,Crypto,13.0
TX_112991,USR_11565,2024-05-22,Equities,211.27
TX_112992,USR_10792,2024-09-27,Crypto,42.34
TX_112993,USR_13704,2025-02-04,Crypto,75.18
TX_112994,USR_12400,2025-04-12,High-Yield Savings,190.11
TX_112995,USR_10354,2024-09-10,Crypto,93.58
TX_112996,USR_14201,2024-10-31,Crypto,105.37
TX_112997,USR_13895,2025-06-12,High-Yield Savings,221.27
TX_112998,USR_14513,2025-05-15,Robo-Advisory,541.1
TX_112999,USR_14017,2025-06-06,Crypto,205.14
TX_113000,USR_14737,2024-08-09,Crypto,55.54
TX_113001,USR_12252,2025-10-27,Crypto,33.31
TX_113002,USR_10564,2024-04-30,Equities,3224.57
TX_113003,USR_13453,2024-12-10,High-Yield Savings,132.24
TX_113004,USR_11302,2025-03-04,Robo-Advisory,244.31
TX_113005,USR_11750,2025-03-13,Equities,715.34
TX_113006,USR_12590,2025-07-30,High-Yield Savings,3433.53
TX_113007,USR_10257,2024-03-03,Crypto,120.78
TX_113008,USR_11595,2025-06-21,Robo-Advisory,282.91
TX_113009,USR_11046,2024-09-01,Crypto,342.93
TX_113010,USR_12232,2024-02-28,Robo-Advisory,182.23
TX_113011,USR_12594,2025-09-25,Robo-Advisory,165.18
TX_113012,USR_14077,2024-10-25,Equities,1157.3
TX_113013,USR_13584,2024-04-29,High-Yield Savings,1657.13
TX_113014,USR_11640,2024-05-18,High-Yield Savings,1417.94
TX_113015,USR_11711,2025-03-06,High-Yield Savings,314.76
TX_113016,USR_10048,2024-08-09,Equities,328.49
TX_113017,USR_10167,2025-02-22,Equities,303.21
TX_113018,USR_11853,2025-01-25,Equities,1278.83
TX_113019,USR_13854,2024-04-06,Robo-Advisory,39.6
TX_113020,USR_13741,2025-06-22,Crypto,635.11
TX_113021,USR_12068,2024-04-02,Equities,1274.35
TX_113022,USR_10391,2024-04-04,High-Yield Savings,1313.78
TX_113023,USR_12950,2024-06-23,High-Yield Savings,764.66
TX_113024,USR_11449,2025-10-06,High-Yield Savings,1864.68
TX_113025,USR_10228,2024-08-13,Equities,948.92
TX_113026,USR_13252,2025-07-02,Equities,144.99
TX_113027,USR_10351,2024-01-21,Crypto,322.75
TX_113028,USR_12272,2024-12-11,High-Yield Savings,290.3
TX_113029,USR_14037,2025-09-21,High-Yield Savings,723.64
TX_113030,USR_10233,2024-08-22,High-Yield Savings,373.14
TX_113031,USR_10265,2024-03-09,Equities,438.46
TX_113032,USR_10857,2024-04-06,Crypto,411.7
TX_113033,USR_10498,2024-11-14,Crypto,73.35
TX_113034,USR_10876,2025-05-28,Crypto,265.65
TX_113035,USR_12258,2024-12-08,Robo-Advisory,240.7
TX_113036,USR_14194,2024-05-07,High-Yield Savings,2120.37
TX_113037,USR_11644,2024-06-27,Equities,1203.48
TX_113038,USR_12392,2025-02-05,Crypto,95.46
TX_113039,USR_13324,2025-02-22,Robo-Advisory,175.86
TX_113040,USR_12951,2025-01-28,High-Yield Savings,386.39
TX_113041,USR_14619,2025-08-31,Equities,1157.39
TX_113042,USR_12647,2024-08-21,Crypto,214.8
TX_113043,USR_14951,2024-02-06,High-Yield Savings,842.84
TX_113044,USR_12256,2025-04-15,Crypto,84.34
TX_113045,USR_11432,2025-06-12,Crypto,26.19
TX_113046,USR_10480,2024-12-31,Equities,161.62
TX_113047,USR_12970,2025-07-01,Crypto,59.92
TX_113048,USR_11665,2024-06-03,Robo-Advisory,673.35
TX_113049,USR_10328,2024-02-17,Equities,600.66
TX_113050,USR_13254,2024-06-15,Crypto,40.65
TX_113051,USR_10416,2025-02-25,Crypto,75.03
TX_113052,USR_12301,2025-03-27,Robo-Advisory,87.35
TX_113053,USR_10944,2025-04-13,Equities,222.35
TX_113054,USR_12052,2025-09-17,Equities,134.75
TX_113055,USR_12350,2025-01-20,High-Yield Savings,2158.32
TX_113056,USR_10979,2024-03-29,Crypto,18.98
TX_113057,USR_11656,2025-02-25,Crypto,98.76
TX_113058,USR_12654,2025-11-29,High-Yield Savings,504.18
TX_113059,USR_11451,2025-11-18,Robo-Advisory,180.62
TX_113060,USR_13011,2024-11-29,Equities,1172.37
TX_113061,USR_12783,2024-05-20,Robo-Advisory,208.73
TX_113062,USR_14003,2024-06-20,Robo-Advisory,196.51
TX_113063,USR_11586,2025-06-14,High-Yield Savings,753.46
TX_113064,USR_10389,2024-02-29,Robo-Advisory,71.92
TX_113065,USR_13728,2025-11-01,Robo-Advisory,270.41
TX_113066,USR_10849,2025-06-29,Robo-Advisory,124.07
TX_113067,USR_10818,2025-11-11,Equities,523.9
TX_113068,USR_13635,2025-04-01,High-Yield Savings,1404.34
TX_113069,USR_14107,2025-08-06,Equities,892.49
TX_113070,USR_12654,2024-08-16,Crypto,193.11
TX_113071,USR_13954,2024-10-13,Crypto,153.58
TX_113072,USR_14106,2024-12-17,Equities,784.01
TX_113073,USR_10489,2024-06-18,Equities,591.73
TX_113074,USR_12319,2024-10-05,High-Yield Savings,604.86
TX_113075,USR_12928,2025-11-08,High-Yield Savings,244.4
TX_113076,USR_13163,2024-12-17,Crypto,220.08
TX_113077,USR_12934,2025-05-26,High-Yield Savings,393.86
TX_113078,USR_11146,2024-09-02,High-Yield Savings,2476.83
TX_113079,USR_12823,2024-12-08,High-Yield Savings,1539.96
TX_113080,USR_12505,2024-09-06,Crypto,99.22
TX_113081,USR_10811,2024-04-06,Robo-Advisory,1015.14
TX_113082,USR_10055,2025-01-17,High-Yield Savings,1768.4
TX_113083,USR_10707,2025-05-24,Crypto,108.6
TX_113084,USR_11009,2025-05-03,Robo-Advisory,131.95
TX_113085,USR_14118,2024-09-15,Robo-Advisory,117.33
TX_113086,USR_13848,2024-01-01,High-Yield Savings,462.36
TX_113087,USR_13316,2024-08-06,Crypto,102.66
TX_113088,USR_14867,2025-03-09,High-Yield Savings,354.4
TX_113089,USR_13489,2025-06-22,Equities,676.63
TX_113090,USR_14326,2024-10-26,High-Yield Savings,2255.73
TX_113091,USR_14305,2024-12-07,Robo-Advisory,50.15
TX_113092,USR_11400,2025-07-20,High-Yield Savings,1736.99
TX_113093,USR_11193,2025-10-16,Robo-Advisory,236.98
TX_113094,USR_14994,2024-04-03,Robo-Advisory,50.55
TX_113095,USR_11497,2024-07-28,Equities,230.81
TX_113096,USR_11250,2024-02-13,High-Yield Savings,2693.83
TX_113097,USR_10872,2025-04-16,Equities,680.7
TX_113098,USR_12410,2024-12-17,Robo-Advisory,177.69
TX_113099,USR_13550,2024-08-01,Equities,672.86
TX_113100,USR_11578,2024-07-15,Robo-Advisory,115.74
TX_113101,USR_10474,2024-11-20,Robo-Advisory,86.28
TX_113102,USR_14290,2025-10-23,Robo-Advisory,778.46
TX_113103,USR_13566,2024-06-15,High-Yield Savings,578.48
TX_113104,USR_14048,2025-02-09,Robo-Advisory,96.45
TX_113105,USR_14624,2025-01-25,Crypto,148.65
TX_113106,USR_10270,2025-07-15,High-Yield Savings,2657.31
TX_113107,USR_13551,2024-09-09,Equities,761.88
TX_113108,USR_14585,2025-09-17,Robo-Advisory,199.54
TX_113109,USR_14457,2025-10-13,Robo-Advisory,328.26
TX_113110,USR_13883,2024-12-22,Equities,162.68
TX_113111,USR_12619,2025-08-01,Equities,407.18
TX_113112,USR_10994,2025-08-28,High-Yield Savings,2288.78
TX_113113,USR_10768,2025-07-06,Equities,1406.87
TX_113114,USR_10544,2025-01-20,Equities,707.96
TX_113115,USR_10931,2024-11-10,High-Yield Savings,696.49
TX_113116,USR_10090,2024-07-07,Crypto,56.63
TX_113117,USR_14333,2024-09-01,High-Yield Savings,564.74
TX_113118,USR_10850,2025-11-19,High-Yield Savings,1764.31
TX_113119,USR_12968,2025-11-19,Crypto,42.29
TX_113120,USR_14872,2025-07-08,Robo-Advisory,179.39
TX_113121,USR_13077,2024-05-24,High-Yield Savings,4092.23
TX_113122,USR_12659,2025-07-23,Equities,1295.89
TX_113123,USR_10633,2025-06-15,Crypto,387.82
TX_113124,USR_13228,2024-11-28,High-Yield Savings,166.85
TX_113125,USR_11224,2025-07-19,Equities,1411.84
TX_113126,USR_11248,2024-05-03,Equities,153.04
TX_113127,USR_10982,2024-02-27,Equities,750.53
TX_113128,USR_12510,2025-08-25,Equities,156.28
TX_113129,USR_13850,2024-03-12,Crypto,83.85
TX_113130,USR_14758,2025-03-23,Robo-Advisory,185.22
TX_113131,USR_13993,2025-10-10,Equities,397.71
TX_113132,USR_10989,2025-01-15,Equities,1166.43
TX_113133,USR_11616,2024-06-04,Robo-Advisory,327.81
TX_113134,USR_10424,2025-10-28,Crypto,42.73
TX_113135,USR_11430,2024-06-26,Robo-Advisory,193.58
TX_113136,USR_11635,2025-11-15,Robo-Advisory,71.88
TX_113137,USR_14200,2025-04-26,Equities,256.64
TX_113138,USR_10177,2024-09-26,Equities,326.67
TX_113139,USR_13776,2025-06-24,High-Yield Savings,550.1
TX_113140,USR_10719,2024-04-19,Robo-Advisory,468.44
TX_113141,USR_13128,2024-11-11,Equities,57.43
TX_113142,USR_14504,2024-06-05,Crypto,416.55
TX_113143,USR_13001,2024-02-26,High-Yield Savings,987.85
TX_113144,USR_12789,2024-09-02,High-Yield Savings,2044.19
TX_113145,USR_10653,2024-07-31,Equities,154.3
TX_113146,USR_12622,2025-11-30,High-Yield Savings,618.16
TX_113147,USR_13556,2024-04-22,Crypto,526.28
TX_113148,USR_13392,2024-11-17,Robo-Advisory,257.36
TX_113149,USR_14403,2024-02-20,Robo-Advisory,158.46
TX_113150,USR_10489,2025-06-05,Robo-Advisory,1996.02
TX_113151,USR_11344,2025-08-25,Crypto,185.31
TX_113152,USR_10607,2024-02-20,Robo-Advisory,520.77
TX_113153,USR_13591,2024-08-30,Crypto,42.35
TX_113154,USR_14119,2024-12-17,Robo-Advisory,29.13
TX_113155,USR_10752,2025-05-07,High-Yield Savings,3054.19
TX_113156,USR_13048,2025-11-18,Equities,231.0
TX_113157,USR_14444,2024-02-26,Equities,772.85
TX_113158,USR_14120,2025-03-11,Crypto,94.27
TX_113159,USR_13461,2024-08-23,High-Yield Savings,2672.08
TX_113160,USR_11014,2024-11-08,High-Yield Savings,459.93
TX_113161,USR_14694,2024-01-12,Equities,427.25
TX_113162,USR_11768,2025-04-05,Equities,277.49
TX_113163,USR_14896,2025-04-17,Robo-Advisory,371.98
TX_113164,USR_10958,2025-03-25,Robo-Advisory,255.91
TX_113165,USR_11591,2025-02-28,High-Yield Savings,1698.74
TX_113166,USR_13261,2025-05-23,Equities,337.4
TX_113167,USR_12588,2025-11-24,Robo-Advisory,478.66
TX_113168,USR_12538,2024-12-16,High-Yield Savings,950.94
TX_113169,USR_10790,2025-02-05,Robo-Advisory,61.77
TX_113170,USR_14267,2025-04-06,Robo-Advisory,419.82
TX_113171,USR_14016,2024-10-28,Crypto,94.29
TX_113172,USR_14394,2024-01-11,Robo-Advisory,484.58
TX_113173,USR_13098,2024-12-24,Crypto,364.89
TX_113174,USR_10647,2024-08-29,High-Yield Savings,2932.52
TX_113175,USR_14843,2025-10-08,High-Yield Savings,1932.94
TX_113176,USR_11475,2024-02-14,Equities,112.65
TX_113177,USR_12060,2024-01-30,Robo-Advisory,1011.26
TX_113178,USR_11123,2024-12-27,Robo-Advisory,247.71
TX_113179,USR_10615,2025-06-23,Equities,1277.04
TX_113180,USR_11284,2024-12-23,High-Yield Savings,1489.45
TX_113181,USR_12325,2025-07-21,High-Yield Savings,384.14
TX_113182,USR_13137,2024-05-08,Crypto,159.04
TX_113183,USR_13672,2024-12-09,Crypto,79.13
TX_113184,USR_12855,2024-11-11,Crypto,12.6
TX_113185,USR_11623,2025-03-07,High-Yield Savings,2345.14
